No,L,C,fsw,average_current
16508,0.001253,8.9e-05,63448,2.200381518331554
16509,0.001253,8.9e-05,69655,2.200718800071773
16510,0.001253,8.9e-05,75862,2.2008860401835806
16511,0.001253,8.9e-05,82068,2.200336769913978
16512,0.001253,8.9e-05,88275,2.1999609016449977
16513,0.001253,8.9e-05,94482,2.1999784180458324
16514,0.001253,8.9e-05,100689,2.199053019396367
16515,0.001253,8.9e-05,106896,2.199351124307456
16516,0.001253,8.9e-05,113103,2.200102204873306
16517,0.001253,8.9e-05,119310,2.1988573009927594
16518,0.001253,8.9e-05,125517,2.198754012549232
16519,0.001253,8.9e-05,131724,2.200126408041763
16520,0.001253,8.9e-05,137931,2.200013026526981
16521,0.001253,8.9e-05,144137,2.199907607120388
16522,0.001253,8.9e-05,150344,2.1988846880808057
16523,0.001253,8.9e-05,156551,2.1990590347507313
16524,0.001253,8.9e-05,162758,2.1993137433532115
16525,0.001253,8.9e-05,168965,2.199470177299359
16526,0.001253,8.9e-05,175172,2.199339903202632
16527,0.001253,8.9e-05,181379,2.199380498833119
16528,0.001253,8.9e-05,187586,2.199583930358649
16529,0.001253,8.9e-05,193793,2.1994797025375514
16530,0.001253,8.9e-05,200000,2.199422258648141
16531,0.001253,9.4e-05,20000,2.19370906160392
16532,0.001253,9.4e-05,26206,2.194759335963367
16533,0.001253,9.4e-05,32413,2.1963216027163024
16534,0.001253,9.4e-05,38620,2.197061932167829
16535,0.001253,9.4e-05,44827,2.196442075674994
16536,0.001253,9.4e-05,51034,2.1950098756517096
16537,0.001253,9.4e-05,57241,2.1960095886548237
16538,0.001253,9.4e-05,63448,2.196639468074858
16539,0.001253,9.4e-05,69655,2.197092326622826
16540,0.001253,9.4e-05,75862,2.197187477105495
16541,0.001253,9.4e-05,82068,2.1960772639059183
16542,0.001253,9.4e-05,88275,2.195737127413399
16543,0.001253,9.4e-05,94482,2.1966060459682506
16544,0.001253,9.4e-05,100689,2.196574332935502
16545,0.001253,9.4e-05,106896,2.1968086972736702
16546,0.001253,9.4e-05,113103,2.195975810630308
16547,0.001253,9.4e-05,119310,2.1958616082463336
16548,0.001253,9.4e-05,125517,2.1954342002849465
16549,0.001253,9.4e-05,131724,2.195556917759006
16550,0.001253,9.4e-05,137931,2.1957290822123396
16551,0.001253,9.4e-05,144137,2.1964937247630822
16552,0.001253,9.4e-05,150344,2.196405084232874
16553,0.001253,9.4e-05,156551,2.1958310161681696
16554,0.001253,9.4e-05,162758,2.1958582763627548
16555,0.001253,9.4e-05,168965,2.195990546731155
16556,0.001253,9.4e-05,175172,2.196158374996844
16557,0.001253,9.4e-05,181379,2.1962910085012473
16558,0.001253,9.4e-05,187586,2.1962287224153743
16559,0.001253,9.4e-05,193793,2.196153033075434
16560,0.001253,9.4e-05,200000,2.1960734228289116
16561,0.001253,0.0001,20000,2.188702994520527
16562,0.001253,0.0001,26206,2.18855024095902
16563,0.001253,0.0001,32413,2.1905871489665714
16564,0.001253,0.0001,38620,2.1919609816946903
16565,0.001253,0.0001,44827,2.192668343773219
16566,0.001253,0.0001,51034,2.1919493307277493
16567,0.001253,0.0001,57241,2.1909110071721467
16568,0.001253,0.0001,63448,2.191798438428354
16569,0.001253,0.0001,69655,2.1919577542533077
16570,0.001253,0.0001,75862,2.191864582319752
16571,0.001253,0.0001,82068,2.1918254418897596
16572,0.001253,0.0001,88275,2.191918810230676
16573,0.001253,0.0001,94482,2.1919841438730616
16574,0.001253,0.0001,100689,2.191951697386328
16575,0.001253,0.0001,106896,2.1922331006472047
16576,0.001253,0.0001,113103,2.1916526882884697
16577,0.001253,0.0001,119310,2.191363809596244
16578,0.001253,0.0001,125517,2.192183549392453
16579,0.001253,0.0001,131724,2.191152479324592
16580,0.001253,0.0001,137931,2.191935321491912
16581,0.001253,0.0001,144137,2.1918226133116763
16582,0.001253,0.0001,150344,2.1913359575491453
16583,0.001253,0.0001,156551,2.191604643564015
16584,0.001253,0.0001,162758,2.191894301868977
16585,0.001253,0.0001,168965,2.1918054837265126
16586,0.001253,0.0001,175172,2.1912414635966004
16587,0.001253,0.0001,181379,2.1916107273022343
16588,0.001253,0.0001,187586,2.1915318724247776
16589,0.001253,0.0001,193793,2.191482709692909
16590,0.001253,0.0001,200000,2.191405171073198
16591,0.001253,0.000106,20000,2.1822994296590417
16592,0.001253,0.000106,26206,2.1838784931401833
16593,0.001253,0.000106,32413,2.1849740623423193
16594,0.001253,0.000106,38620,2.1865986104034727
16595,0.001253,0.000106,44827,2.1876283636811373
16596,0.001253,0.000106,51034,2.1878837278974776
16597,0.001253,0.000106,57241,2.1881817019278698
16598,0.001253,0.000106,63448,2.1866771995894707
16599,0.001253,0.000106,69655,2.186308056473278
16600,0.001253,0.000106,75862,2.186792905979148
16601,0.001253,0.000106,82068,2.1866406834958325
16602,0.001253,0.000106,88275,2.1869759813511647
16603,0.001253,0.000106,94482,2.1870534029753297
16604,0.001253,0.000106,100689,2.1871225200736464
16605,0.001253,0.000106,106896,2.187518710824668
16606,0.001253,0.000106,113103,2.1875333632200804
16607,0.001253,0.000106,119310,2.186990043860067
16608,0.001253,0.000106,125517,2.1835273082246682
16609,0.001253,0.000106,131724,2.1873154350885007
16610,0.001253,0.000106,137931,2.1868248468549316
16611,0.001253,0.000106,144137,2.187026549165125
16612,0.001253,0.000106,150344,2.186924650377239
16613,0.001253,0.000106,156551,2.187184696629218
16614,0.001253,0.000106,162758,2.1871637148326313
16615,0.001253,0.000106,168965,2.187061925850134
16616,0.001253,0.000106,175172,2.1867290775979344
16617,0.001253,0.000106,181379,2.186776448073369
16618,0.001253,0.000106,187586,2.1874312523264487
16619,0.001253,0.000106,193793,2.1871639583538904
16620,0.001253,0.000106,200000,2.18692989262304
16621,0.001253,0.000112,20000,2.179868086260337
16622,0.001253,0.000112,26206,2.179394942707604
16623,0.001253,0.000112,32413,2.181578075481044
16624,0.001253,0.000112,38620,2.1816764455890434
16625,0.001253,0.000112,44827,2.1827584198172727
16626,0.001253,0.000112,51034,2.1835523659614937
16627,0.001253,0.000112,57241,2.1838302847565965
16628,0.001253,0.000112,63448,2.1836928101630457
16629,0.001253,0.000112,69655,2.1825239046410063
16630,0.001253,0.000112,75862,2.182378324736209
16631,0.001253,0.000112,82068,2.1826170726702565
16632,0.001253,0.000112,88275,2.182863470709215
16633,0.001253,0.000112,94482,2.1828808935020945
16634,0.001253,0.000112,100689,2.1830785100550325
16635,0.001253,0.000112,106896,2.183337931933447
16636,0.001253,0.000112,113103,2.183322041306469
16637,0.001253,0.000112,119310,2.1834096110566388
16638,0.001253,0.000112,125517,2.1832698103649695
16639,0.001253,0.000112,131724,2.1831059899360015
16640,0.001253,0.000112,137931,2.182489815337628
16641,0.001253,0.000112,144137,2.1827954809904146
16642,0.001253,0.000112,150344,2.1826899042377312
16643,0.001253,0.000112,156551,2.183031071678818
16644,0.001253,0.000112,162758,2.1829810963401806
16645,0.001253,0.000112,168965,2.1827335012039795
16646,0.001253,0.000112,175172,2.183328818474276
16647,0.001253,0.000112,181379,2.1833958071270203
16648,0.001253,0.000112,187586,2.183371236194656
16649,0.001253,0.000112,193793,2.1826546663868265
16650,0.001253,0.000112,200000,2.1833070202350595
16651,0.001253,0.000118,20000,2.1783264802686464
16652,0.001253,0.000118,26206,2.17696389618597
16653,0.001253,0.000118,32413,2.177999907197139
16654,0.001253,0.000118,38620,2.1788985580803564
16655,0.001253,0.000118,44827,2.1794840490759375
16656,0.001253,0.000118,51034,2.18001969379697
16657,0.001253,0.000118,57241,2.1802321100822404
16658,0.001253,0.000118,63448,2.1796590223274417
16659,0.001253,0.000118,69655,2.1801349274515744
16660,0.001253,0.000118,75862,2.1802943772025913
16661,0.001253,0.000118,82068,2.179950369455026
16662,0.001253,0.000118,88275,2.180068222816509
16663,0.001253,0.000118,94482,2.1801772560214476
16664,0.001253,0.000118,100689,2.180122831235569
16665,0.001253,0.000118,106896,2.1803185362814754
16666,0.001253,0.000118,113103,2.1803813254558624
16667,0.001253,0.000118,119310,2.1803134644170274
16668,0.001253,0.000118,125517,2.1801508288099374
16669,0.001253,0.000118,131724,2.179919846378623
16670,0.001253,0.000118,137931,2.1799213252651684
16671,0.001253,0.000118,144137,2.1798257824065566
16672,0.001253,0.000118,150344,2.180275931337653
16673,0.001253,0.000118,156551,2.180569844859519
16674,0.001253,0.000118,162758,2.1805526354656144
16675,0.001253,0.000118,168965,2.180542464047199
16676,0.001253,0.000118,175172,2.180513627314861
16677,0.001253,0.000118,181379,2.1799983090902275
16678,0.001253,0.000118,187586,2.179989090249783
16679,0.001253,0.000118,193793,2.179912625705233
16680,0.001253,0.000118,200000,2.1797516440914237
16681,0.001253,0.000124,20000,2.1745622667487017
16682,0.001253,0.000124,26206,2.176815556453539
16683,0.001253,0.000124,32413,2.176225706806524
16684,0.001253,0.000124,38620,2.1775536889926554
16685,0.001253,0.000124,44827,2.1786113567925507
16686,0.001253,0.000124,51034,2.1782513487646455
16687,0.001253,0.000124,57241,2.1776203435847687
16688,0.001253,0.000124,63448,2.178108614217105
16689,0.001253,0.000124,69655,2.178659723200057
16690,0.001253,0.000124,75862,2.1791014138618467
16691,0.001253,0.000124,82068,2.179319363231697
16692,0.001253,0.000124,88275,2.1795581782823312
16693,0.001253,0.000124,94482,2.1793132877528865
16694,0.001253,0.000124,100689,2.179177643728042
16695,0.001253,0.000124,106896,2.1791288549716086
16696,0.001253,0.000124,113103,2.1790860880841247
16697,0.001253,0.000124,119310,2.179089852796196
16698,0.001253,0.000124,125517,2.1789893702380367
16699,0.001253,0.000124,131724,2.179243302324728
16700,0.001253,0.000124,137931,2.179082609772986
16701,0.001253,0.000124,144137,2.1795400754312833
16702,0.001253,0.000124,150344,2.1788770419577794
16703,0.001253,0.000124,156551,2.179582266642492
16704,0.001253,0.000124,162758,2.179547812289711
16705,0.001253,0.000124,168965,2.1794768986503565
16706,0.001253,0.000124,175172,2.17940728991109
16707,0.001253,0.000124,181379,2.179435173592526
16708,0.001253,0.000124,187586,2.179085147356361
16709,0.001253,0.000124,193793,2.179197969160666
16710,0.001253,0.000124,200000,2.178743888716325
16711,0.001253,0.00013,20000,2.174657113564575
16712,0.001253,0.00013,26206,2.177248398023821
16713,0.001253,0.00013,32413,2.1776105708464946
16714,0.001253,0.00013,38620,2.177807494247698
16715,0.001253,0.00013,44827,2.1788612798533475
16716,0.001253,0.00013,51034,2.178421951849976
16717,0.001253,0.00013,57241,2.1783699512870576
16718,0.001253,0.00013,63448,2.1790020491795654
16719,0.001253,0.00013,69655,2.1796517581711288
16720,0.001253,0.00013,75862,2.1800533205691885
16721,0.001253,0.00013,82068,2.1804174959870917
16722,0.001253,0.00013,88275,2.180686659563192
16723,0.001253,0.00013,94482,2.1807582246064965
16724,0.001253,0.00013,100689,2.180839214012664
16725,0.001253,0.00013,106896,2.1809778208750217
16726,0.001253,0.00013,113103,2.180963777382837
16727,0.001253,0.00013,119310,2.1810259511958394
16728,0.001253,0.00013,125517,2.1810378086834086
16729,0.001253,0.00013,131724,2.180841869304049
16730,0.001253,0.00013,137931,2.180981238314073
16731,0.001253,0.00013,144137,2.1809625148351937
16732,0.001253,0.00013,150344,2.1808875340315645
16733,0.001253,0.00013,156551,2.1809151353721155
16734,0.001253,0.00013,162758,2.1808782060737424
16735,0.001253,0.00013,168965,2.180782337258802
16736,0.001253,0.00013,175172,2.180806395054099
16737,0.001253,0.00013,181379,2.1807693128763446
16738,0.001253,0.00013,187586,2.1807005002401842
16739,0.001253,0.00013,193793,2.180752357842191
16740,0.001253,0.00013,200000,2.1807184818015664
16741,0.001253,0.000136,20000,2.178846237949839
16742,0.001253,0.000136,26206,2.1801586550992984
16743,0.001253,0.000136,32413,2.181783514829749
16744,0.001253,0.000136,38620,2.18183792839636
16745,0.001253,0.000136,44827,2.1815849298349472
16746,0.001253,0.000136,51034,2.182462610465852
16747,0.001253,0.000136,57241,2.1824119381201226
16748,0.001253,0.000136,63448,2.182837459234681
16749,0.001253,0.000136,69655,2.18329756838824
16750,0.001253,0.000136,75862,2.1838504329683057
16751,0.001253,0.000136,82068,2.1842726370961985
16752,0.001253,0.000136,88275,2.1846246285220787
16753,0.001253,0.000136,94482,2.1847147180479025
16754,0.001253,0.000136,100689,2.184810213753531
16755,0.001253,0.000136,106896,2.1850190162502714
16756,0.001253,0.000136,113103,2.185041448886122
16757,0.001253,0.000136,119310,2.1851203290851338
16758,0.001253,0.000136,125517,2.1851341949936582
16759,0.001253,0.000136,131724,2.185046644096064
16760,0.001253,0.000136,137931,2.1850459599094223
16761,0.001253,0.000136,144137,2.185024271500897
16762,0.001253,0.000136,150344,2.1849492523882597
16763,0.001253,0.000136,156551,2.184899204488897
16764,0.001253,0.000136,162758,2.1849230059310605
16765,0.001253,0.000136,168965,2.1848372957761635
16766,0.001253,0.000136,175172,2.1848636760812434
16767,0.001253,0.000136,181379,2.1848266219454073
16768,0.001253,0.000136,187586,2.18480899361057
16769,0.001253,0.000136,193793,2.184860598594847
16770,0.001253,0.000136,200000,2.1848012354178326
16771,0.001253,0.000141,20000,2.18232757105457
16772,0.001253,0.000141,26206,2.1858224859305793
16773,0.001253,0.000141,32413,2.187129057475385
16774,0.001253,0.000141,38620,2.1874777649344055
16775,0.001253,0.000141,44827,2.1867658363334694
16776,0.001253,0.000141,51034,2.1879023761521954
16777,0.001253,0.000141,57241,2.1878849082777747
16778,0.001253,0.000141,63448,2.18844362599515
16779,0.001253,0.000141,69655,2.188727919638105
16780,0.001253,0.000141,75862,2.1882326074069964
16781,0.001253,0.000141,82068,2.1897559727971476
16782,0.001253,0.000141,88275,2.190184081877376
16783,0.001253,0.000141,94482,2.190292002461341
16784,0.001253,0.000141,100689,2.1904369035770848
16785,0.001253,0.000141,106896,2.190666821007927
16786,0.001253,0.000141,113103,2.190704523090021
16787,0.001253,0.000141,119310,2.1908049397901825
16788,0.001253,0.000141,125517,2.190837566783648
16789,0.001253,0.000141,131724,2.1906434201416456
16790,0.001253,0.000141,137931,2.1907699749885268
16791,0.001253,0.000141,144137,2.190732304132242
16792,0.001253,0.000141,150344,2.1906516055645846
16793,0.001253,0.000141,156551,2.190692572212605
16794,0.001253,0.000141,162758,2.1905653521331176
16795,0.001253,0.000141,168965,2.1905386492316015
16796,0.001253,0.000141,175172,2.1905778881389812
16797,0.001253,0.000141,181379,2.190547895476364
16798,0.001253,0.000141,187586,2.190521397113168
16799,0.001253,0.000141,193793,2.190566336689668
16800,0.001253,0.000141,200000,2.190541008518328
16801,0.001253,0.000147,20000,2.1928650273979744
16802,0.001253,0.000147,26206,2.1939920755676363
16803,0.001253,0.000147,32413,2.19598850515198
16804,0.001253,0.000147,38620,2.1971254560733624
16805,0.001253,0.000147,44827,2.1973763133450874
16806,0.001253,0.000147,51034,2.1967607582792694
16807,0.001253,0.000147,57241,2.197414926513556
16808,0.001253,0.000147,63448,2.1978558425430013
16809,0.001253,0.000147,69655,2.198350149370037
16810,0.001253,0.000147,75862,2.198620894045254
16811,0.001253,0.000147,82068,2.1990089874258643
16812,0.001253,0.000147,88275,2.199336639947931
16813,0.001253,0.000147,94482,2.1998164390686035
16814,0.001253,0.000147,100689,2.199977445862543
16815,0.001253,0.000147,106896,2.200257558732904
16816,0.001253,0.000147,113103,2.200308150484702
16817,0.001253,0.000147,119310,2.2004491150500094
16818,0.001253,0.000147,125517,2.200502631805418
16819,0.001253,0.000147,131724,2.200405888594393
16820,0.001253,0.000147,137931,2.2004671016687403
16821,0.001253,0.000147,144137,2.2004326411639625
16822,0.001253,0.000147,150344,2.2003333089235215
16823,0.001253,0.000147,156551,2.200370807551235
16824,0.001253,0.000147,162758,2.2003300388703164
16825,0.001253,0.000147,168965,2.20021709206141
16826,0.001253,0.000147,175172,2.200255863829146
16827,0.001253,0.000147,181379,2.2002329889123677
16828,0.001253,0.000147,187586,2.2002073487731093
16829,0.001253,0.000147,193793,2.2006878186514003
16830,0.001253,0.000147,200000,2.2005546519329773
16831,0.001253,0.000153,20000,2.2050433994363114
16832,0.001253,0.000153,26206,2.2064729656816096
16833,0.001253,0.000153,32413,2.2086312026803547
16834,0.001253,0.000153,38620,2.209541454342331
16835,0.001253,0.000153,44827,2.2104125678171593
16836,0.001253,0.000153,51034,2.2110137884188013
16837,0.001253,0.000153,57241,2.2099625308027933
16838,0.001253,0.000153,63448,2.210423048975373
16839,0.001253,0.000153,69655,2.2109462283898376
16840,0.001253,0.000153,75862,2.2112258093617196
16841,0.001253,0.000153,82068,2.2116501393945254
16842,0.001253,0.000153,88275,2.2120834895355785
16843,0.001253,0.000153,94482,2.209570126352713
16844,0.001253,0.000153,100689,2.2126558183465743
16845,0.001253,0.000153,106896,2.212858061269143
16846,0.001253,0.000153,113103,2.2129046711751292
16847,0.001253,0.000153,119310,2.213100225456016
16848,0.001253,0.000153,125517,2.2131910104242425
16849,0.001253,0.000153,131724,2.2130929603699574
16850,0.001253,0.000153,137931,2.2131856079082928
16851,0.001253,0.000153,144137,2.2131225550622315
16852,0.001253,0.000153,150344,2.2131004193129735
16853,0.001253,0.000153,156551,2.2128063545348824
16854,0.001253,0.000153,162758,2.2128165369335533
16855,0.001253,0.000153,168965,2.2136167407801253
16856,0.001253,0.000153,175172,2.212868429706863
16857,0.001253,0.000153,181379,2.213014463127661
16858,0.001253,0.000153,187586,2.214064159987723
16859,0.001253,0.000153,193793,2.213446299435385
16860,0.001253,0.000153,200000,2.2130921800280707
16861,0.001253,0.000159,20000,2.219998866606982
16862,0.001253,0.000159,26206,2.2213516590438718
16863,0.001253,0.000159,32413,2.223508056319967
16864,0.001253,0.000159,38620,2.2244931900105573
16865,0.001253,0.000159,44827,2.2257890449375246
16866,0.001253,0.000159,51034,2.2266682760862317
16867,0.001253,0.000159,57241,2.227059555618624
16868,0.001253,0.000159,63448,2.2255852671975123
16869,0.001253,0.000159,69655,2.2263621330867682
16870,0.001253,0.000159,75862,2.226670742551305
16871,0.001253,0.000159,82068,2.227116841299041
16872,0.001253,0.000159,88275,2.2276583979889124
16873,0.001253,0.000159,94482,2.227726386007662
16874,0.001253,0.000159,100689,2.2258126717407447
16875,0.001253,0.000159,106896,2.2261909966833198
16876,0.001253,0.000159,113103,2.2274298699418673
16877,0.001253,0.000159,119310,2.2283433079738044
16878,0.001253,0.000159,125517,2.228491704898584
16879,0.001253,0.000159,131724,2.2283973069562775
16880,0.001253,0.000159,137931,2.2280585442393765
16881,0.001253,0.000159,144137,2.228760268216997
16882,0.001253,0.000159,150344,2.228542363324028
16883,0.001253,0.000159,156551,2.228291131307992
16884,0.001253,0.000159,162758,2.2294603212254906
16885,0.001253,0.000159,168965,2.228668600128447
16886,0.001253,0.000159,175172,2.228842716895297
16887,0.001253,0.000159,181379,2.2286718693562544
16888,0.001253,0.000159,187586,2.2283830284001134
16889,0.001253,0.000159,193793,2.2287954260815805
