Combination,Capacitance,Total Volume
"parallel:[47.0] and series:[47.0, 100.0, 330.0, 470.0, 820.0]",74.0,1114.16
"parallel:[47.0] and series:[47.0, 100.0, 330.0, 470.0, 1000.0]",74.0,1114.16
"parallel:[47.0] and series:[47.0, 100.0, 330.0, 680.0, 820.0]",74.0,1176.99
"parallel:[47.0] and series:[47.0, 100.0, 330.0, 680.0, 1000.0]",74.0,1176.99
"parallel:[47.0] and series:[47.0, 100.0, 330.0, 820.0, 1000.0]",74.0,1255.53
"parallel:[47.0] and series:[47.0, 100.0, 470.0, 680.0, 820.0]",75.0,1239.83
"parallel:[47.0] and series:[47.0, 100.0, 470.0, 680.0, 1000.0]",75.0,1239.83
"parallel:[47.0] and series:[47.0, 100.0, 470.0, 820.0, 1000.0]",75.0,1318.37
"parallel:[47.0] and series:[47.0, 100.0, 680.0, 820.0, 1000.0]",76.0,1381.2
"parallel:[47.0] and series:[47.0, 220.0, 330.0, 470.0, 680.0]",78.0,1071.28
"parallel:[47.0] and series:[47.0, 220.0, 330.0, 470.0, 820.0]",78.0,1149.82
"parallel:[47.0] and series:[47.0, 220.0, 330.0, 470.0, 1000.0]",78.0,1149.82
"parallel:[47.0] and series:[47.0, 220.0, 330.0, 680.0, 820.0]",79.0,1212.65
"parallel:[47.0] and series:[47.0, 220.0, 330.0, 680.0, 1000.0]",79.0,1212.65
"parallel:[47.0] and series:[47.0, 220.0, 330.0, 820.0, 1000.0]",79.0,1291.19
"parallel:[47.0] and series:[47.0, 220.0, 470.0, 680.0, 820.0]",80.0,1275.48
"parallel:[47.0] and series:[47.0, 220.0, 470.0, 680.0, 1000.0]",80.0,1275.48
"parallel:[47.0] and series:[47.0, 220.0, 470.0, 820.0, 1000.0]",80.0,1354.02
"parallel:[47.0] and series:[47.0, 220.0, 680.0, 820.0, 1000.0]",81.0,1416.85
"parallel:[47.0] and series:[47.0, 330.0, 470.0, 680.0, 820.0]",81.0,1319.47
"parallel:[47.0] and series:[47.0, 330.0, 470.0, 680.0, 1000.0]",82.0,1319.47
"parallel:[47.0] and series:[47.0, 330.0, 470.0, 820.0, 1000.0]",82.0,1398.0
"parallel:[47.0] and series:[47.0, 330.0, 680.0, 820.0, 1000.0]",83.0,1460.84
"parallel:[47.0] and series:[47.0, 470.0, 680.0, 820.0, 1000.0]",84.0,1523.67
"parallel:[47.0] and series:[100.0, 220.0, 330.0, 470.0, 680.0]",94.0,1093.74
"parallel:[47.0] and series:[100.0, 220.0, 330.0, 470.0, 820.0]",95.0,1172.28
"parallel:[47.0] and series:[100.0, 220.0, 330.0, 470.0, 1000.0]",95.0,1172.28
"parallel:[47.0] and series:[100.0, 220.0, 330.0, 680.0, 820.0]",96.0,1235.11
"parallel:[47.0] and series:[100.0, 220.0, 330.0, 680.0, 1000.0]",97.0,1235.11
"parallel:[47.0] and series:[100.0, 220.0, 330.0, 820.0, 1000.0]",98.0,1313.65
"parallel:[47.0] and series:[100.0, 220.0, 470.0, 680.0, 820.0]",99.0,1297.95
"parallel:[47.0] and series:[100.0, 220.0, 470.0, 680.0, 1000.0]",99.0,1297.95
"parallel:[47.0] and series:[100.0, 220.0, 470.0, 820.0, 1000.0]",100.0,1376.49
"parallel:[47.0] and series:[100.0, 220.0, 680.0, 820.0, 1000.0]",102.0,1439.32
"parallel:[47.0] and series:[100.0, 330.0, 470.0, 680.0, 820.0]",103.0,1341.93
"parallel:[47.0] and series:[100.0, 330.0, 470.0, 680.0, 1000.0]",104.0,1341.93
"parallel:[47.0] and series:[100.0, 330.0, 470.0, 820.0, 1000.0]",105.0,1420.47
"parallel:[47.0] and series:[100.0, 330.0, 680.0, 820.0, 1000.0]",107.0,1483.3
"parallel:[47.0] and series:[100.0, 470.0, 680.0, 820.0, 1000.0]",110.0,1546.13
"parallel:[47.0] and series:[220.0, 330.0, 470.0, 680.0, 820.0]",128.0,1377.58
"parallel:[47.0] and series:[220.0, 330.0, 470.0, 680.0, 1000.0]",129.0,1377.58
"parallel:[47.0] and series:[220.0, 330.0, 470.0, 820.0, 1000.0]",131.0,1456.12
"parallel:[47.0] and series:[220.0, 330.0, 680.0, 820.0, 1000.0]",136.0,1518.96
"parallel:[47.0] and series:[220.0, 470.0, 680.0, 820.0, 1000.0]",143.0,1581.79
"parallel:[47.0] and series:[330.0, 470.0, 680.0, 820.0, 1000.0]",160.0,1625.77
parallel:[100.0] and series:[47.0],147.0,195.25
parallel:[100.0] and series:[100.0],200.0,217.72
parallel:[100.0] and series:[220.0],320.0,253.37
parallel:[100.0] and series:[330.0],430.0,297.36
parallel:[100.0] and series:[470.0],570.0,360.19
parallel:[100.0] and series:[680.0],780.0,423.02
parallel:[100.0] and series:[820.0],920.0,501.56
"parallel:[100.0] and series:[47.0, 100.0]",132.0,304.11
"parallel:[100.0] and series:[47.0, 220.0]",139.0,339.77
"parallel:[100.0] and series:[47.0, 330.0]",141.0,383.75
"parallel:[100.0] and series:[47.0, 470.0]",143.0,446.58
"parallel:[100.0] and series:[47.0, 680.0]",144.0,509.41
"parallel:[100.0] and series:[47.0, 820.0]",144.0,587.95
"parallel:[100.0] and series:[47.0, 1000.0]",145.0,587.95
"parallel:[100.0] and series:[100.0, 220.0]",169.0,362.23
"parallel:[100.0] and series:[100.0, 330.0]",177.0,406.21
"parallel:[100.0] and series:[100.0, 470.0]",182.0,469.04
"parallel:[100.0] and series:[100.0, 680.0]",187.0,531.88
"parallel:[100.0] and series:[100.0, 820.0]",189.0,610.42
"parallel:[100.0] and series:[100.0, 1000.0]",191.0,610.42
"parallel:[100.0] and series:[220.0, 330.0]",232.0,441.87
"parallel:[100.0] and series:[220.0, 470.0]",250.0,504.7
"parallel:[100.0] and series:[220.0, 680.0]",266.0,567.53
"parallel:[100.0] and series:[220.0, 820.0]",273.0,646.07
"parallel:[100.0] and series:[220.0, 1000.0]",280.0,646.07
"parallel:[100.0] and series:[330.0, 470.0]",294.0,548.68
"parallel:[100.0] and series:[330.0, 680.0]",322.0,611.51
"parallel:[100.0] and series:[330.0, 820.0]",335.0,690.05
"parallel:[100.0] and series:[330.0, 1000.0]",348.0,690.05
"parallel:[100.0] and series:[470.0, 680.0]",378.0,674.35
"parallel:[100.0] and series:[470.0, 820.0]",399.0,752.89
"parallel:[100.0] and series:[470.0, 1000.0]",420.0,752.89
"parallel:[100.0] and series:[680.0, 820.0]",472.0,815.72
"parallel:[100.0] and series:[680.0, 1000.0]",505.0,815.72
"parallel:[100.0] and series:[820.0, 1000.0]",551.0,894.26
"parallel:[100.0] and series:[47.0, 100.0, 220.0]",128.0,448.62
"parallel:[100.0] and series:[47.0, 100.0, 330.0]",129.0,492.61
"parallel:[100.0] and series:[47.0, 100.0, 470.0]",130.0,555.44
"parallel:[100.0] and series:[47.0, 100.0, 680.0]",131.0,618.27
"parallel:[100.0] and series:[47.0, 100.0, 820.0]",131.0,696.81
"parallel:[100.0] and series:[47.0, 100.0, 1000.0]",131.0,696.81
"parallel:[100.0] and series:[47.0, 220.0, 330.0]",135.0,528.26
"parallel:[100.0] and series:[47.0, 220.0, 470.0]",136.0,591.09
"parallel:[100.0] and series:[47.0, 220.0, 680.0]",137.0,653.93
"parallel:[100.0] and series:[47.0, 220.0, 820.0]",137.0,732.47
"parallel:[100.0] and series:[47.0, 220.0, 1000.0]",137.0,732.47
"parallel:[100.0] and series:[47.0, 330.0, 470.0]",138.0,635.08
"parallel:[100.0] and series:[47.0, 330.0, 680.0]",139.0,697.91
"parallel:[100.0] and series:[47.0, 330.0, 820.0]",139.0,776.45
"parallel:[100.0] and series:[47.0, 330.0, 1000.0]",140.0,776.45
"parallel:[100.0] and series:[47.0, 470.0, 680.0]",140.0,760.74
"parallel:[100.0] and series:[47.0, 470.0, 820.0]",141.0,839.28
"parallel:[100.0] and series:[47.0, 470.0, 1000.0]",141.0,839.28
"parallel:[100.0] and series:[47.0, 680.0, 820.0]",142.0,902.11
"parallel:[100.0] and series:[47.0, 680.0, 1000.0]",142.0,902.11
"parallel:[100.0] and series:[47.0, 820.0, 1000.0]",143.0,980.65
"parallel:[100.0] and series:[100.0, 220.0, 330.0]",157.0,550.73
"parallel:[100.0] and series:[100.0, 220.0, 470.0]",160.0,613.56
"parallel:[100.0] and series:[100.0, 220.0, 680.0]",162.0,676.39
"parallel:[100.0] and series:[100.0, 220.0, 820.0]",163.0,754.93
"parallel:[100.0] and series:[100.0, 220.0, 1000.0]",164.0,754.93
"parallel:[100.0] and series:[100.0, 330.0, 470.0]",166.0,657.54
"parallel:[100.0] and series:[100.0, 330.0, 680.0]",169.0,720.37
"parallel:[100.0] and series:[100.0, 330.0, 820.0]",170.0,798.91
"parallel:[100.0] and series:[100.0, 330.0, 1000.0]",171.0,798.91
"parallel:[100.0] and series:[100.0, 470.0, 680.0]",174.0,783.2
"parallel:[100.0] and series:[100.0, 470.0, 820.0]",175.0,861.74
"parallel:[100.0] and series:[100.0, 470.0, 1000.0]",176.0,861.74
"parallel:[100.0] and series:[100.0, 680.0, 820.0]",179.0,924.57
"parallel:[100.0] and series:[100.0, 680.0, 1000.0]",180.0,924.57
"parallel:[100.0] and series:[100.0, 820.0, 1000.0]",182.0,1003.11
"parallel:[100.0] and series:[220.0, 330.0, 470.0]",203.0,693.2
"parallel:[100.0] and series:[220.0, 330.0, 680.0]",211.0,756.03
"parallel:[100.0] and series:[220.0, 330.0, 820.0]",214.0,834.57
"parallel:[100.0] and series:[220.0, 330.0, 1000.0]",217.0,834.57
"parallel:[100.0] and series:[220.0, 470.0, 680.0]",223.0,818.86
"parallel:[100.0] and series:[220.0, 470.0, 820.0]",227.0,897.4
"parallel:[100.0] and series:[220.0, 470.0, 1000.0]",230.0,897.4
"parallel:[100.0] and series:[220.0, 680.0, 820.0]",238.0,960.23
"parallel:[100.0] and series:[220.0, 680.0, 1000.0]",243.0,960.23
"parallel:[100.0] and series:[220.0, 820.0, 1000.0]",248.0,1038.77
"parallel:[100.0] and series:[330.0, 470.0, 680.0]",251.0,862.84
"parallel:[100.0] and series:[330.0, 470.0, 820.0]",257.0,941.38
"parallel:[100.0] and series:[330.0, 470.0, 1000.0]",262.0,941.38
"parallel:[100.0] and series:[330.0, 680.0, 820.0]",275.0,1004.21
"parallel:[100.0] and series:[330.0, 680.0, 1000.0]",282.0,1004.21
"parallel:[100.0] and series:[330.0, 820.0, 1000.0]",290.0,1082.75
"parallel:[100.0] and series:[470.0, 680.0, 820.0]",308.0,1067.05
"parallel:[100.0] and series:[470.0, 680.0, 1000.0]",317.0,1067.05
"parallel:[100.0] and series:[470.0, 820.0, 1000.0]",330.0,1145.59
"parallel:[100.0] and series:[680.0, 820.0, 1000.0]",371.0,1208.42
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 330.0]",126.0,637.12
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 470.0]",126.0,699.95
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 680.0]",127.0,762.78
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 820.0]",127.0,841.32
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 1000.0]",127.0,841.32
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 470.0]",127.0,743.93
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 680.0]",128.0,806.76
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 820.0]",128.0,885.3
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 1000.0]",128.0,885.3
"parallel:[100.0] and series:[47.0, 100.0, 470.0, 680.0]",129.0,869.6
"parallel:[100.0] and series:[47.0, 100.0, 470.0, 820.0]",129.0,948.14
"parallel:[100.0] and series:[47.0, 100.0, 470.0, 1000.0]",129.0,948.14
"parallel:[100.0] and series:[47.0, 100.0, 680.0, 820.0]",129.0,1010.97
"parallel:[100.0] and series:[47.0, 100.0, 680.0, 1000.0]",130.0,1010.97
"parallel:[100.0] and series:[47.0, 100.0, 820.0, 1000.0]",130.0,1089.51
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 470.0]",132.0,779.59
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 680.0]",133.0,842.42
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 820.0]",133.0,920.96
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 1000.0]",133.0,920.96
"parallel:[100.0] and series:[47.0, 220.0, 470.0, 680.0]",134.0,905.25
"parallel:[100.0] and series:[47.0, 220.0, 470.0, 820.0]",134.0,983.79
"parallel:[100.0] and series:[47.0, 220.0, 470.0, 1000.0]",135.0,983.79
"parallel:[100.0] and series:[47.0, 220.0, 680.0, 820.0]",135.0,1046.63
"parallel:[100.0] and series:[47.0, 220.0, 680.0, 1000.0]",135.0,1046.63
"parallel:[100.0] and series:[47.0, 220.0, 820.0, 1000.0]",136.0,1125.17
"parallel:[100.0] and series:[47.0, 330.0, 470.0, 680.0]",136.0,949.24
"parallel:[100.0] and series:[47.0, 330.0, 470.0, 820.0]",136.0,1027.78
"parallel:[100.0] and series:[47.0, 330.0, 470.0, 1000.0]",136.0,1027.78
"parallel:[100.0] and series:[47.0, 330.0, 680.0, 820.0]",137.0,1090.61
"parallel:[100.0] and series:[47.0, 330.0, 680.0, 1000.0]",137.0,1090.61
"parallel:[100.0] and series:[47.0, 330.0, 820.0, 1000.0]",138.0,1169.15
"parallel:[100.0] and series:[47.0, 470.0, 680.0, 820.0]",138.0,1153.44
"parallel:[100.0] and series:[47.0, 470.0, 680.0, 1000.0]",139.0,1153.44
"parallel:[100.0] and series:[47.0, 470.0, 820.0, 1000.0]",139.0,1231.98
"parallel:[100.0] and series:[47.0, 680.0, 820.0, 1000.0]",140.0,1294.81
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 470.0]",151.0,802.05
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 680.0]",153.0,864.88
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 820.0]",153.0,943.42
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 1000.0]",154.0,943.42
"parallel:[100.0] and series:[100.0, 220.0, 470.0, 680.0]",155.0,927.72
"parallel:[100.0] and series:[100.0, 220.0, 470.0, 820.0]",156.0,1006.26
"parallel:[100.0] and series:[100.0, 220.0, 470.0, 1000.0]",157.0,1006.26
"parallel:[100.0] and series:[100.0, 220.0, 680.0, 820.0]",158.0,1069.09
"parallel:[100.0] and series:[100.0, 220.0, 680.0, 1000.0]",159.0,1069.09
"parallel:[100.0] and series:[100.0, 220.0, 820.0, 1000.0]",160.0,1147.63
"parallel:[100.0] and series:[100.0, 330.0, 470.0, 680.0]",160.0,971.7
"parallel:[100.0] and series:[100.0, 330.0, 470.0, 820.0]",161.0,1050.24
"parallel:[100.0] and series:[100.0, 330.0, 470.0, 1000.0]",162.0,1050.24
"parallel:[100.0] and series:[100.0, 330.0, 680.0, 820.0]",164.0,1113.07
"parallel:[100.0] and series:[100.0, 330.0, 680.0, 1000.0]",165.0,1113.07
"parallel:[100.0] and series:[100.0, 330.0, 820.0, 1000.0]",166.0,1191.61
"parallel:[100.0] and series:[100.0, 470.0, 680.0, 820.0]",167.0,1175.9
"parallel:[100.0] and series:[100.0, 470.0, 680.0, 1000.0]",169.0,1175.9
"parallel:[100.0] and series:[100.0, 470.0, 820.0, 1000.0]",170.0,1254.44
"parallel:[100.0] and series:[100.0, 680.0, 820.0, 1000.0]",173.0,1317.27
"parallel:[100.0] and series:[220.0, 330.0, 470.0, 680.0]",189.0,1007.36
"parallel:[100.0] and series:[220.0, 330.0, 470.0, 820.0]",192.0,1085.9
"parallel:[100.0] and series:[220.0, 330.0, 470.0, 1000.0]",193.0,1085.9
"parallel:[100.0] and series:[220.0, 330.0, 680.0, 820.0]",197.0,1148.73
"parallel:[100.0] and series:[220.0, 330.0, 680.0, 1000.0]",200.0,1148.73
"parallel:[100.0] and series:[220.0, 330.0, 820.0, 1000.0]",202.0,1227.27
"parallel:[100.0] and series:[220.0, 470.0, 680.0, 820.0]",207.0,1211.56
"parallel:[100.0] and series:[220.0, 470.0, 680.0, 1000.0]",209.0,1211.56
"parallel:[100.0] and series:[220.0, 470.0, 820.0, 1000.0]",212.0,1290.1
"parallel:[100.0] and series:[220.0, 680.0, 820.0, 1000.0]",221.0,1352.93
"parallel:[100.0] and series:[330.0, 470.0, 680.0, 820.0]",227.0,1255.54
"parallel:[100.0] and series:[330.0, 470.0, 680.0, 1000.0]",231.0,1255.54
"parallel:[100.0] and series:[330.0, 470.0, 820.0, 1000.0]",236.0,1334.08
"parallel:[100.0] and series:[330.0, 680.0, 820.0, 1000.0]",249.0,1396.91
"parallel:[100.0] and series:[470.0, 680.0, 820.0, 1000.0]",272.0,1459.74
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 330.0, 470.0]",124.0,888.45
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 330.0, 680.0]",125.0,951.28
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 330.0, 820.0]",125.0,1029.82
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 330.0, 1000.0]",125.0,1029.82
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 470.0, 680.0]",125.0,1014.11
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 470.0, 820.0]",126.0,1092.65
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 470.0, 1000.0]",126.0,1092.65
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 680.0, 820.0]",126.0,1155.48
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 680.0, 1000.0]",126.0,1155.48
"parallel:[100.0] and series:[47.0, 100.0, 220.0, 820.0, 1000.0]",126.0,1234.02
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 470.0, 680.0]",126.0,1058.09
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 470.0, 820.0]",127.0,1136.63
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 470.0, 1000.0]",127.0,1136.63
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 680.0, 820.0]",127.0,1199.46
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 680.0, 1000.0]",127.0,1199.46
"parallel:[100.0] and series:[47.0, 100.0, 330.0, 820.0, 1000.0]",127.0,1278.0
"parallel:[100.0] and series:[47.0, 100.0, 470.0, 680.0, 820.0]",128.0,1262.3
"parallel:[100.0] and series:[47.0, 100.0, 470.0, 680.0, 1000.0]",128.0,1262.3
"parallel:[100.0] and series:[47.0, 100.0, 470.0, 820.0, 1000.0]",128.0,1340.84
"parallel:[100.0] and series:[47.0, 100.0, 680.0, 820.0, 1000.0]",129.0,1403.67
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 470.0, 680.0]",131.0,1093.75
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 470.0, 820.0]",131.0,1172.29
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 470.0, 1000.0]",131.0,1172.29
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 680.0, 820.0]",132.0,1235.12
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 680.0, 1000.0]",132.0,1235.12
"parallel:[100.0] and series:[47.0, 220.0, 330.0, 820.0, 1000.0]",132.0,1313.66
"parallel:[100.0] and series:[47.0, 220.0, 470.0, 680.0, 820.0]",133.0,1297.95
"parallel:[100.0] and series:[47.0, 220.0, 470.0, 680.0, 1000.0]",133.0,1297.95
"parallel:[100.0] and series:[47.0, 220.0, 470.0, 820.0, 1000.0]",133.0,1376.49
"parallel:[100.0] and series:[47.0, 220.0, 680.0, 820.0, 1000.0]",134.0,1439.32
"parallel:[100.0] and series:[47.0, 330.0, 470.0, 680.0, 820.0]",134.0,1341.94
"parallel:[100.0] and series:[47.0, 330.0, 470.0, 680.0, 1000.0]",135.0,1341.94
"parallel:[100.0] and series:[47.0, 330.0, 470.0, 820.0, 1000.0]",135.0,1420.47
"parallel:[100.0] and series:[47.0, 330.0, 680.0, 820.0, 1000.0]",136.0,1483.31
"parallel:[100.0] and series:[47.0, 470.0, 680.0, 820.0, 1000.0]",137.0,1546.14
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 470.0, 680.0]",147.0,1116.21
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 470.0, 820.0]",148.0,1194.75
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 470.0, 1000.0]",148.0,1194.75
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 680.0, 820.0]",149.0,1257.58
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 680.0, 1000.0]",150.0,1257.58
"parallel:[100.0] and series:[100.0, 220.0, 330.0, 820.0, 1000.0]",151.0,1336.12
"parallel:[100.0] and series:[100.0, 220.0, 470.0, 680.0, 820.0]",152.0,1320.42
"parallel:[100.0] and series:[100.0, 220.0, 470.0, 680.0, 1000.0]",152.0,1320.42
"parallel:[100.0] and series:[100.0, 220.0, 470.0, 820.0, 1000.0]",153.0,1398.96
"parallel:[100.0] and series:[100.0, 220.0, 680.0, 820.0, 1000.0]",155.0,1461.79
"parallel:[100.0] and series:[100.0, 330.0, 470.0, 680.0, 820.0]",156.0,1364.4
"parallel:[100.0] and series:[100.0, 330.0, 470.0, 680.0, 1000.0]",157.0,1364.4
"parallel:[100.0] and series:[100.0, 330.0, 470.0, 820.0, 1000.0]",158.0,1442.94
"parallel:[100.0] and series:[100.0, 330.0, 680.0, 820.0, 1000.0]",160.0,1505.77
"parallel:[100.0] and series:[100.0, 470.0, 680.0, 820.0, 1000.0]",163.0,1568.6
"parallel:[100.0] and series:[220.0, 330.0, 470.0, 680.0, 820.0]",181.0,1400.05
"parallel:[100.0] and series:[220.0, 330.0, 470.0, 680.0, 1000.0]",182.0,1400.05
"parallel:[100.0] and series:[220.0, 330.0, 470.0, 820.0, 1000.0]",184.0,1478.59
"parallel:[100.0] and series:[220.0, 330.0, 680.0, 820.0, 1000.0]",189.0,1541.43
"parallel:[100.0] and series:[220.0, 470.0, 680.0, 820.0, 1000.0]",196.0,1604.26
"parallel:[100.0] and series:[330.0, 470.0, 680.0, 820.0, 1000.0]",213.0,1648.24
parallel:[220.0] and series:[47.0],267.0,230.9
parallel:[220.0] and series:[100.0],320.0,253.37
parallel:[220.0] and series:[220.0],440.0,289.02
parallel:[220.0] and series:[330.0],550.0,333.01
parallel:[220.0] and series:[470.0],690.0,395.84
parallel:[220.0] and series:[680.0],900.0,458.67
"parallel:[220.0] and series:[47.0, 100.0]",252.0,339.76
"parallel:[220.0] and series:[47.0, 220.0]",259.0,375.42
"parallel:[220.0] and series:[47.0, 330.0]",261.0,419.4
"parallel:[220.0] and series:[47.0, 470.0]",263.0,482.23
"parallel:[220.0] and series:[47.0, 680.0]",264.0,545.06
"parallel:[220.0] and series:[47.0, 820.0]",264.0,623.6
"parallel:[220.0] and series:[47.0, 1000.0]",265.0,623.6
"parallel:[220.0] and series:[100.0, 220.0]",289.0,397.88
"parallel:[220.0] and series:[100.0, 330.0]",297.0,441.86
"parallel:[220.0] and series:[100.0, 470.0]",302.0,504.69
"parallel:[220.0] and series:[100.0, 680.0]",307.0,567.53
"parallel:[220.0] and series:[100.0, 820.0]",309.0,646.07
"parallel:[220.0] and series:[100.0, 1000.0]",311.0,646.07
"parallel:[220.0] and series:[220.0, 330.0]",352.0,477.52
"parallel:[220.0] and series:[220.0, 470.0]",370.0,540.35
"parallel:[220.0] and series:[220.0, 680.0]",386.0,603.18
"parallel:[220.0] and series:[220.0, 820.0]",393.0,681.72
"parallel:[220.0] and series:[220.0, 1000.0]",400.0,681.72
"parallel:[220.0] and series:[330.0, 470.0]",414.0,584.33
"parallel:[220.0] and series:[330.0, 680.0]",442.0,647.16
"parallel:[220.0] and series:[330.0, 820.0]",455.0,725.7
"parallel:[220.0] and series:[330.0, 1000.0]",468.0,725.7
"parallel:[220.0] and series:[470.0, 680.0]",498.0,710.0
"parallel:[220.0] and series:[470.0, 820.0]",519.0,788.54
"parallel:[220.0] and series:[470.0, 1000.0]",540.0,788.54
"parallel:[220.0] and series:[680.0, 820.0]",592.0,851.37
"parallel:[220.0] and series:[680.0, 1000.0]",625.0,851.37
"parallel:[220.0] and series:[820.0, 1000.0]",671.0,929.91
"parallel:[220.0] and series:[47.0, 100.0, 220.0]",248.0,484.27
"parallel:[220.0] and series:[47.0, 100.0, 330.0]",249.0,528.26
"parallel:[220.0] and series:[47.0, 100.0, 470.0]",250.0,591.09
"parallel:[220.0] and series:[47.0, 100.0, 680.0]",251.0,653.92
"parallel:[220.0] and series:[47.0, 100.0, 820.0]",251.0,732.46
"parallel:[220.0] and series:[47.0, 100.0, 1000.0]",251.0,732.46
"parallel:[220.0] and series:[47.0, 220.0, 330.0]",255.0,563.91
"parallel:[220.0] and series:[47.0, 220.0, 470.0]",256.0,626.74
"parallel:[220.0] and series:[47.0, 220.0, 680.0]",257.0,689.58
"parallel:[220.0] and series:[47.0, 220.0, 820.0]",257.0,768.12
"parallel:[220.0] and series:[47.0, 220.0, 1000.0]",257.0,768.12
"parallel:[220.0] and series:[47.0, 330.0, 470.0]",258.0,670.73
"parallel:[220.0] and series:[47.0, 330.0, 680.0]",259.0,733.56
"parallel:[220.0] and series:[47.0, 330.0, 820.0]",259.0,812.1
