Combination,Capacitance,Total Volume
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00047]",0.000406534,3.112e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00068]",0.000407119,3.678e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00082]",0.000407348,4.07e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.001]",0.000407552,4.561e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.000404446,3.288e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.000404951,3.854e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.000405148,4.246e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.001]",0.000405323,4.737e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.000405674,4.105e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.000405882,4.498e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.001]",0.000406066,4.989e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00068, 0.00082]",0.000406441,5.063e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00068, 0.001]",0.000406632,5.554e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00082, 0.001]",0.000406854,5.947e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00047]",0.00041419,3.523e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00068]",0.000415121,4.089e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00082]",0.00041549,4.482e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.001]",0.000415818,4.972e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00047, 0.00068]",0.00041648,4.34e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00047, 0.00082]",0.000416875,4.733e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00047, 0.001]",0.000417227,5.224e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00068, 0.00082]",0.000417948,5.298e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00068, 0.001]",0.000418319,5.789e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00082, 0.001]",0.000418753,6.182e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00047, 0.00068]",0.000412836,4.516e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00047, 0.00082]",0.000413161,4.909e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00047, 0.001]",0.00041345,5.4e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00068, 0.00082]",0.000414041,5.474e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00068, 0.001]",0.000414345,5.965e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00082, 0.001]",0.000414698,6.358e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00047, 0.00068, 0.00082]",0.000415322,5.726e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00047, 0.00068, 0.001]",0.000415648,6.216e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00047, 0.00082, 0.001]",0.000416026,6.609e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00068, 0.00082, 0.001]",0.000417053,7.175e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00047]",0.000441051,3.65e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00068]",0.000443865,4.216e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00082]",0.000445007,4.608e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.001]",0.000446038,5.099e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00047, 0.00068]",0.00044816,4.467e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00047, 0.00082]",0.000449455,4.86e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00047, 0.001]",0.000450626,5.351e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00068, 0.00082]",0.000453077,5.425e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00068, 0.001]",0.000454369,5.916e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00082, 0.001]",0.000455901,6.309e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00047, 0.00068]",0.000437138,4.643e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00047, 0.00082]",0.000438059,5.036e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00047, 0.001]",0.000438889,5.527e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00068, 0.00082]",0.000440612,5.601e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00068, 0.001]",0.000441512,6.092e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00082, 0.001]",0.000442575,6.485e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00047, 0.00068, 0.00082]",0.000444487,5.852e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00047, 0.00068, 0.001]",0.000445501,6.343e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00047, 0.00082, 0.001]",0.0004467,6.736e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00068, 0.00082, 0.001]",0.000450045,7.302e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00047, 0.00068]",0.000518181,4.878e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00047, 0.00082]",0.00052337,5.271e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00047, 0.001]",0.000528229,5.762e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00068, 0.00082]",0.000538945,5.836e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00068, 0.001]",0.000544914,6.327e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00082, 0.001]",0.000552304,6.72e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00047, 0.00068, 0.00082]",0.00056667,6.088e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00047, 0.00068, 0.001]",0.00057491,6.579e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00047, 0.00082, 0.001]",0.000585259,6.971e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00068, 0.00082, 0.001]",0.000618275,7.537e-06
"parallel:[4.7e-05, 0.00033] and series:[0.00033, 0.00047, 0.00068, 0.00082]",0.00050442,6.264e-06
"parallel:[4.7e-05, 0.00033] and series:[0.00033, 0.00047, 0.00068, 0.001]",0.000508086,6.754e-06
"parallel:[4.7e-05, 0.00033] and series:[0.00033, 0.00047, 0.00082, 0.001]",0.000512548,7.147e-06
"parallel:[4.7e-05, 0.00033] and series:[0.00033, 0.00068, 0.00082, 0.001]",0.000525801,7.713e-06
"parallel:[4.7e-05, 0.00033] and series:[0.00047, 0.00068, 0.00082, 0.001]",0.000548887,7.964e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00047]",0.000404108,3.866e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00068]",0.0004046,4.432e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00082]",0.000404792,4.824e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.001]",0.000404963,5.315e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00068]",0.000405305,4.683e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00082]",0.000405508,5.076e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.001]",0.000405687,5.567e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.00082]",0.000406052,5.641e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.001]",0.000406238,6.132e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00082, 0.001]",0.000406455,6.525e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00068]",0.000403382,4.859e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00082]",0.000403558,5.252e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.001]",0.000403713,5.743e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.00082]",0.000404029,5.817e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.001]",0.000404191,6.308e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00082, 0.001]",0.000404377,6.701e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.00082]",0.000404705,6.068e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.001]",0.000404875,6.559e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.00082, 0.001]",0.000405071,6.952e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0001, 0.00068, 0.00082, 0.001]",0.000405599,7.518e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.00068]",0.000412261,5.094e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.00082]",0.000412576,5.487e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.001]",0.000412856,5.978e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00068, 0.00082]",0.000413428,6.052e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00068, 0.001]",0.000413721,6.543e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00033, 0.00082, 0.001]",0.000414063,6.936e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00047, 0.00068, 0.00082]",0.000414666,6.304e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00047, 0.00068, 0.001]",0.00041498,6.795e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00047, 0.00082, 0.001]",0.000415346,7.187e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.0022, 0.00068, 0.00082, 0.001]",0.000416337,7.753e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00047, 0.00068, 0.00082]",0.000411335,6.48e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00047, 0.00068, 0.001]",0.000411596,6.97e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00047, 0.00082, 0.001]",0.000411899,7.363e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00033, 0.00068, 0.00082, 0.001]",0.000412718,7.929e-06
"parallel:[4.7e-05, 0.00033] and series:[4.7e-05, 0.00047, 0.00068, 0.00082, 0.001]",0.000413908,8.18e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.00068]",0.000435537,5.221e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.00082]",0.000436411,5.614e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.001]",0.000437196,6.105e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00068, 0.00082]",0.000438824,6.179e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00068, 0.001]",0.000439675,6.67e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00033, 0.00082, 0.001]",0.000440677,7.063e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00047, 0.00068, 0.00082]",0.000442478,6.431e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00047, 0.00068, 0.001]",0.000443433,6.921e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00047, 0.00082, 0.001]",0.00044456,7.314e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.0022, 0.00068, 0.00082, 0.001]",0.000447698,7.88e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00047, 0.00068, 0.00082]",0.000433028,6.606e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00047, 0.00068, 0.001]",0.000433726,7.097e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00047, 0.00082, 0.001]",0.000434546,7.49e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00033, 0.00068, 0.00082, 0.001]",0.000436807,8.056e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0001, 0.00047, 0.00068, 0.00082, 0.001]",0.00044022,8.307e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00047, 0.00068, 0.00082]",0.000497444,6.842e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00047, 0.00068, 0.001]",0.000500715,7.333e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00047, 0.00082, 0.001]",0.000504681,7.725e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00033, 0.00068, 0.00082, 0.001]",0.000516374,8.291e-06
"parallel:[4.7e-05, 0.00033] and series:[0.0022, 0.00047, 0.00068, 0.00082, 0.001]",0.000536431,8.542e-06
"parallel:[4.7e-05, 0.00033] and series:[0.00033, 0.00047, 0.00068, 0.00082, 0.001]",0.000490019,8.718e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05]",0.000564,1.437e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001]",0.000617,1.564e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033]",0.000847,1.975e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00047]",0.000987,2.226e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001]",0.000548973,1.78e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022]",0.000563017,2.015e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00033]",0.000558141,2.191e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00047]",0.000559727,2.442e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00068]",0.000560961,3.008e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00082]",0.000561452,3.4e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.001]",0.00056189,3.891e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.0022]",0.000612652,2.142e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00033]",0.000593744,2.318e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00047]",0.000599456,2.569e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00068]",0.000604179,3.135e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00082]",0.00060613,3.527e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.001]",0.000607909,4.018e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00033]",0.000803957,2.553e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00047]",0.000904266,2.804e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00047]",0.000710875,2.98e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00068]",0.000739178,3.546e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00082]",0.000752304,3.938e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.001]",0.00076512,4.429e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00047, 0.00068]",0.000794913,3.797e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00047, 0.00082]",0.00081576,4.19e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00047, 0.001]",0.000836728,4.681e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00068, 0.00082]",0.000888733,4.755e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00068, 0.001]",0.000921762,5.246e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00082, 0.001]",0.000967549,5.639e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.0022]",0.000548515,2.358e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00033]",0.000546149,2.534e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00047]",0.000546936,2.785e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00068]",0.000547537,3.351e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00082]",0.000547773,3.743e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.001]",0.000547982,4.234e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00033]",0.000557385,2.769e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00047]",0.000558913,3.02e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00068]",0.0005601,3.586e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00082]",0.000560572,3.979e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.001]",0.000560993,4.469e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00033, 0.00047]",0.000554829,3.196e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00033, 0.00068]",0.000555794,3.762e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00033, 0.00082]",0.000556175,4.154e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00033, 0.001]",0.000556515,4.645e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00047, 0.00068]",0.000557201,4.013e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00047, 0.00082]",0.000557611,4.406e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00047, 0.001]",0.000557976,4.897e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00068, 0.00082]",0.000558725,4.971e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00068, 0.001]",0.00055911,5.462e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.00082, 0.001]",0.00055956,5.855e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.0022, 0.00033]",0.000591157,2.896e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.0022, 0.00047]",0.000596477,3.147e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.0022, 0.00068]",0.000600857,3.713e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.0022, 0.00082]",0.00060266,4.105e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.0022, 0.001]",0.000604302,4.596e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00033, 0.00047]",0.000582972,3.323e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00033, 0.00068]",0.000585961,3.889e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00033, 0.00082]",0.000587176,4.281e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00033, 0.001]",0.000588274,4.772e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00047, 0.00068]",0.000590539,4.14e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00047, 0.00082]",0.000591922,4.533e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00047, 0.001]",0.000593175,5.024e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00068, 0.00082]",0.000595802,5.098e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00068, 0.001]",0.000597189,5.589e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0001, 0.00082, 0.001]",0.000598836,5.982e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00033, 0.00047]",0.000695173,3.558e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00033, 0.00068]",0.000718799,4.124e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00033, 0.00082]",0.000729569,4.517e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00033, 0.001]",0.000739973,5.007e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00047, 0.00068]",0.000763743,4.375e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00047, 0.00082]",0.000780039,4.768e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00047, 0.001]",0.000796158,5.259e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00068, 0.00082]",0.000835001,5.333e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00068, 0.001]",0.000858865,5.824e-06
"parallel:[4.7e-05, 0.00047] and series:[0.0022, 0.00082, 0.001]",0.000890964,6.217e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00047, 0.00068]",0.000667863,4.551e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00047, 0.00082]",0.000673802,4.944e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00047, 0.001]",0.000679391,5.435e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00068, 0.00082]",0.000691813,5.509e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00068, 0.001]",0.000698789,6e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00033, 0.00082, 0.001]",0.000707483,6.393e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00047, 0.00068, 0.00082]",0.000724565,5.761e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00047, 0.00068, 0.001]",0.000734474,6.251e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00047, 0.00082, 0.001]",0.000747035,6.644e-06
"parallel:[4.7e-05, 0.00047] and series:[0.00068, 0.00082, 0.001]",0.000787995,7.21e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00033]",0.000545768,3.112e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00047]",0.000546534,3.363e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00068]",0.000547119,3.929e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00082]",0.000547348,4.321e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.001]",0.000547552,4.812e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.000544446,3.539e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.000544951,4.105e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.000545148,4.497e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.001]",0.000545323,4.988e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.000545674,4.356e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.000545882,4.749e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.001]",0.000546066,5.24e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00068, 0.00082]",0.000546441,5.314e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00068, 0.001]",0.000546632,5.805e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0001, 0.00082, 0.001]",0.000546854,6.198e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00047]",0.00055419,3.774e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00068]",0.000555121,4.34e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00082]",0.00055549,4.733e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.001]",0.000555818,5.223e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00047, 0.00068]",0.00055648,4.591e-06
"parallel:[4.7e-05, 0.00047] and series:[4.7e-05, 0.0022, 0.00047, 0.00082]",0.000556875,4.984e-06
